timestamp,src,dest,label,event_type
1641790811.050506,89.231.77.53,133.118.131.216,DEPENDS_ON,add
1641790811.050506,89.231.77.53,PORT_39452,HAS_PORT,add
1641790811.050506,133.118.131.216,PORT_4383,HAS_PORT,add
1641790811.050862,203.65.17.36,PORT_37009,HAS_PORT,add
1641790811.050862,89.231.75.227,203.65.17.36,DEPENDS_ON,add
1641790811.050862,89.231.75.227,PORT_55364,HAS_PORT,add
1641790811.051745,163.21.82.67,PORT_52200,HAS_PORT,add
1641790811.051745,167.105.118.38,PORT_4990,HAS_PORT,add
1641790811.051745,167.105.118.38,163.21.82.67,DEPENDS_ON,add
1641790811.051986,163.21.138.244,PORT_7218,HAS_PORT,add
1641790811.051986,94.249.205.177,PORT_18438,HAS_PORT,add
1641790811.051986,94.249.205.177,163.21.138.244,DEPENDS_ON,add
1641790811.053267,133.213.3.222,PORT_50985,HAS_PORT,add
1641790811.053267,133.213.3.222,13.111.27.209,DEPENDS_ON,add
1641790811.053267,13.111.27.209,PORT_53,HAS_PORT,add
1641790811.053669,143.128.5.237,133.118.126.100,DEPENDS_ON,add
1641790811.053669,133.118.126.100,PORT_23,HAS_PORT,add
1641790811.053669,143.128.5.237,PORT_53080,HAS_PORT,add
1641790811.053669,SERVICE_TELNET,133.118.126.100,INSTALLED_AT,add
1641790811.054536,104.11.85.189,163.21.221.34,DEPENDS_ON,add
1641790811.054536,163.21.221.34,PORT_60944,HAS_PORT,add
1641790811.054536,104.11.85.189,PORT_443,HAS_PORT,add
1641790811.05544,223.56.86.220,PORT_19765,HAS_PORT,add
1641790811.05544,202.44.195.102,PORT_4443,HAS_PORT,add
1641790811.05544,223.56.86.220,202.44.195.102,DEPENDS_ON,add
1641790811.060876,44.206.185.16,PORT_34061,HAS_PORT,add
1641790811.060876,44.206.185.16,203.65.127.167,DEPENDS_ON,add
1641790811.060876,203.65.127.167,PORT_53,HAS_PORT,add
1641790811.063945,167.105.109.20,PORT_40429,HAS_PORT,add
1641790811.063945,163.21.213.197,PORT_21101,HAS_PORT,add
1641790811.063945,167.105.109.20,163.21.213.197,DEPENDS_ON,add
1641790811.066411,141.225.9.232,PORT_60104,HAS_PORT,add
1641790811.066411,SERVICE_SSH,133.118.229.214,INSTALLED_AT,add
1641790811.066411,141.225.9.232,133.118.229.214,DEPENDS_ON,add
1641790811.066411,133.118.229.214,PORT_22,HAS_PORT,add
1641790811.070933,185.156.248.31,133.250.64.47,DEPENDS_ON,add
1641790811.070933,133.250.64.47,PORT_6819,HAS_PORT,add
1641790811.070933,185.156.248.31,PORT_23344,HAS_PORT,add
1641790811.071145,133.250.64.47,PORT_6819,HAS_PORT,add
1641790811.071145,185.156.248.31,133.250.64.47,DEPENDS_ON,add
1641790811.071145,185.156.248.31,PORT_23344,HAS_PORT,add
1641790811.071196,133.250.64.47,PORT_6819,HAS_PORT,add
1641790811.071196,185.156.248.31,133.250.64.47,DEPENDS_ON,add
1641790811.071196,185.156.248.31,PORT_23344,HAS_PORT,add
1641790811.071228,185.156.248.31,133.250.64.47,DEPENDS_ON,delete
1641790811.071228,185.156.248.31,PORT_23344,HAS_PORT,delete
1641790811.071228,133.250.64.47,PORT_6819,HAS_PORT,delete
1641790811.071838,185.156.248.31,PORT_23344,HAS_PORT,delete
1641790811.071838,133.250.64.47,185.156.248.31,DEPENDS_ON,delete
1641790811.071838,133.250.64.47,PORT_6819,HAS_PORT,delete
1641790811.071993,185.156.248.31,PORT_23344,HAS_PORT,delete
1641790811.071993,133.250.64.47,185.156.248.31,DEPENDS_ON,delete
1641790811.071993,133.250.64.47,PORT_6819,HAS_PORT,delete
1641790811.071994,185.156.248.31,PORT_23344,HAS_PORT,delete
1641790811.071994,133.250.64.47,185.156.248.31,DEPENDS_ON,delete
1641790811.071994,133.250.64.47,PORT_6819,HAS_PORT,delete
1641790811.072064,185.105.82.72,PORT_28974,HAS_PORT,add
1641790811.072064,185.105.82.72,203.65.118.6,DEPENDS_ON,add
1641790811.072064,203.65.118.6,PORT_993,HAS_PORT,add
1641790811.074696,39.87.156.14,PORT_50555,HAS_PORT,add
1641790811.074696,203.65.122.143,PORT_2376,HAS_PORT,add
1641790811.074696,39.87.156.14,203.65.122.143,DEPENDS_ON,add
1641790811.074834,172.35.67.213,PORT_61581,HAS_PORT,add
1641790811.074834,131.195.197.86,172.35.67.213,DEPENDS_ON,add
1641790811.074834,131.195.197.86,PORT_5900,HAS_PORT,add
1641790811.075041,131.195.197.86,PORT_5900,HAS_PORT,add
1641790811.075041,172.35.67.213,PORT_61581,HAS_PORT,add
1641790811.075041,131.195.197.86,172.35.67.213,DEPENDS_ON,add
1641790811.076048,193.0.170.26,PORT_56716,HAS_PORT,delete
1641790811.076048,193.0.170.26,202.152.168.156,DEPENDS_ON,delete
1641790811.076048,202.152.168.156,PORT_123,HAS_PORT,delete
1641790811.078559,133.240.210.76,79.29.60.15,DEPENDS_ON,add
1641790811.078559,133.240.210.76,PORT_33496,HAS_PORT,add
1641790811.078559,79.29.60.15,PORT_22,HAS_PORT,add
1641790811.078655,8.21.51.106,210.148.126.118,DEPENDS_ON,add
1641790811.078655,210.148.126.118,PORT_8082,HAS_PORT,add
1641790811.078655,8.21.51.106,PORT_38646,HAS_PORT,add
1641790811.078757,163.21.181.229,54.24.107.199,DEPENDS_ON,add
1641790811.078757,163.21.181.229,PORT_61854,HAS_PORT,add
1641790811.078757,54.24.107.199,PORT_443,HAS_PORT,add
1641790811.081247,185.156.248.31,PORT_24168,HAS_PORT,add
1641790811.081247,185.156.248.31,133.250.64.47,DEPENDS_ON,add
1641790811.081247,133.250.64.47,PORT_6819,HAS_PORT,add
1641790811.082101,167.249.133.191,203.65.97.80,DEPENDS_ON,add
1641790811.082101,203.65.97.80,PORT_9098,HAS_PORT,add
1641790811.082101,167.249.133.191,PORT_31353,HAS_PORT,add
1641790811.082239,133.250.64.47,PORT_6819,HAS_PORT,add
1641790811.082239,133.250.64.47,185.156.248.31,DEPENDS_ON,add
1641790811.082239,185.156.248.31,PORT_24168,HAS_PORT,add
1641790811.083325,45.121.111.147,PORT_57527,HAS_PORT,add
1641790811.083325,45.121.111.147,163.21.252.43,DEPENDS_ON,add
1641790811.083325,163.21.252.43,PORT_4435,HAS_PORT,add
1641790811.083955,133.250.176.6,PORT_123,HAS_PORT,add
1641790811.083955,193.0.170.21,PORT_33660,HAS_PORT,add
1641790811.083955,193.0.170.21,133.250.176.6,DEPENDS_ON,add
1641790811.084407,163.21.191.133,PORT_23,HAS_PORT,add
1641790811.084407,93.111.52.224,PORT_39079,HAS_PORT,add
1641790811.084407,SERVICE_TELNET,163.21.191.133,INSTALLED_AT,add
1641790811.084407,93.111.52.224,163.21.191.133,DEPENDS_ON,add
1641790811.085687,157.161.198.2,PORT_30370,HAS_PORT,add
1641790811.085687,157.161.198.2,120.12.113.182,DEPENDS_ON,add
1641790811.085687,120.12.113.182,PORT_80,HAS_PORT,add
1641790811.08681,138.214.228.209,PORT_53328,HAS_PORT,add
1641790811.08681,138.214.228.209,133.118.119.28,DEPENDS_ON,add
1641790811.08681,133.118.119.28,PORT_8080,HAS_PORT,add
1641790811.090134,2001:8610:796d:ffff:3c70:808d:c7ff:7e86,PORT_20534,HAS_PORT,add
1641790811.090134,2603:106f:fc32:3fff:e07f:800a:37f1:1836,PORT_53,HAS_PORT,add
1641790811.090134,2603:106f:fc32:3fff:e07f:800a:37f1:1836,2001:8610:796d:ffff:3c70:808d:c7ff:7e86,DEPENDS_ON,add
1641790811.090407,58.37.201.230,PORT_5157,HAS_PORT,add
1641790811.090407,133.240.15.2,58.37.201.230,DEPENDS_ON,add
1641790811.090407,133.240.15.2,PORT_6889,HAS_PORT,add
1641790811.0917,163.21.161.25,PORT_55142,HAS_PORT,add
1641790811.0917,8.254.254.88,PORT_443,HAS_PORT,add
1641790811.0917,8.254.254.88,163.21.161.25,DEPENDS_ON,add
1641790811.092285,202.36.220.65,PORT_2000,HAS_PORT,add
1641790811.092285,202.36.220.65,185.212.106.47,DEPENDS_ON,add
1641790811.092285,185.212.106.47,PORT_2022,HAS_PORT,add
1641790811.092793,138.4.138.50,PORT_61953,HAS_PORT,add
1641790811.092793,138.4.138.50,133.118.142.250,DEPENDS_ON,add
1641790811.092793,133.118.142.250,PORT_2060,HAS_PORT,add
1641790811.095685,89.231.77.53,PORT_46569,HAS_PORT,add
1641790811.095685,89.231.77.53,163.21.155.255,DEPENDS_ON,add
1641790811.095685,163.21.155.255,PORT_4383,HAS_PORT,add
1641790811.096774,133.118.28.162,PORT_6455,HAS_PORT,add
1641790811.096774,167.105.111.205,133.118.28.162,DEPENDS_ON,add
1641790811.096774,167.105.111.205,PORT_53257,HAS_PORT,add
1641790811.098795,193.188.189.224,133.118.242.159,DEPENDS_ON,add
1641790811.098795,133.118.242.159,PORT_57782,HAS_PORT,add
1641790811.098795,193.188.189.224,PORT_45960,HAS_PORT,add
1641790811.098833,89.231.77.53,163.21.209.27,DEPENDS_ON,add
1641790811.098833,163.21.209.27,PORT_4383,HAS_PORT,add
1641790811.098833,89.231.77.53,PORT_48826,HAS_PORT,add
1641790811.101387,133.250.190.242,PORT_35100,HAS_PORT,add
1641790811.101387,167.249.133.162,133.250.190.242,DEPENDS_ON,add
1641790811.101387,167.249.133.162,PORT_64432,HAS_PORT,add
1641790811.102679,80.209.137.27,133.118.107.9,DEPENDS_ON,add
1641790811.102679,80.209.137.27,PORT_60000,HAS_PORT,add
1641790811.102679,133.118.107.9,PORT_2223,HAS_PORT,add
1641790811.10273,207.36.47.208,PORT_8083,HAS_PORT,add
1641790811.10273,207.36.47.208,163.21.234.28,DEPENDS_ON,add
1641790811.10273,163.21.234.28,PORT_8083,HAS_PORT,add
1641790811.105082,80.209.130.113,163.21.161.210,DEPENDS_ON,add
1641790811.105082,80.209.130.113,PORT_49927,HAS_PORT,add
1641790811.105082,163.21.161.210,PORT_5481,HAS_PORT,add
1641790811.108331,202.44.225.181,PORT_37009,HAS_PORT,add
1641790811.108331,89.231.75.227,202.44.225.181,DEPENDS_ON,add
1641790811.108331,89.231.75.227,PORT_41802,HAS_PORT,add
1641790811.108896,89.231.77.53,PORT_51821,HAS_PORT,add
1641790811.108896,133.250.150.41,PORT_4383,HAS_PORT,add
1641790811.108896,89.231.77.53,133.250.150.41,DEPENDS_ON,add
1641790811.114722,167.105.118.69,PORT_64164,HAS_PORT,add
1641790811.114722,203.65.123.252,PORT_21281,HAS_PORT,add
1641790811.114722,167.105.118.69,203.65.123.252,DEPENDS_ON,add
1641790811.115717,202.44.245.36,PORT_8379,HAS_PORT,add
1641790811.115717,185.156.249.122,202.44.245.36,DEPENDS_ON,add
1641790811.115717,185.156.249.122,PORT_59947,HAS_PORT,add
1641790811.115777,185.156.249.122,133.118.88.223,DEPENDS_ON,add
1641790811.115777,133.118.88.223,PORT_8344,HAS_PORT,add
1641790811.115777,185.156.249.122,PORT_59947,HAS_PORT,add
1641790811.116871,74.148.208.20,PORT_63346,HAS_PORT,add
1641790811.116871,74.148.208.20,133.118.49.52,DEPENDS_ON,add
1641790811.116871,133.118.49.52,PORT_52869,HAS_PORT,add
1641790811.118754,202.152.169.53,PORT_48547,HAS_PORT,delete
1641790811.118754,167.120.47.96,PORT_50262,HAS_PORT,delete
1641790811.118754,167.120.47.96,202.152.169.53,DEPENDS_ON,delete
1641790811.119016,167.120.47.96,PORT_37404,HAS_PORT,delete
1641790811.119016,202.152.169.95,PORT_48547,HAS_PORT,delete
1641790811.119016,167.120.47.96,202.152.169.95,DEPENDS_ON,delete
1641790811.119221,43.125.249.90,PORT_14227,HAS_PORT,add
1641790811.119221,203.65.8.170,PORT_8436,HAS_PORT,add
1641790811.119221,43.125.249.90,203.65.8.170,DEPENDS_ON,add
1641790811.119763,167.105.118.69,133.250.163.134,DEPENDS_ON,add
1641790811.119763,133.250.163.134,PORT_10001,HAS_PORT,add
1641790811.119763,167.105.118.69,PORT_51695,HAS_PORT,add
1641790811.119909,167.120.47.96,PORT_36470,HAS_PORT,delete
1641790811.119909,202.152.168.5,PORT_48547,HAS_PORT,delete
1641790811.119909,167.120.47.96,202.152.168.5,DEPENDS_ON,delete
1641790811.120441,133.118.234.92,PORT_37009,HAS_PORT,add
1641790811.120441,89.231.75.227,133.118.234.92,DEPENDS_ON,add
1641790811.120441,89.231.75.227,PORT_43028,HAS_PORT,add
1641790811.120724,167.120.47.96,PORT_49484,HAS_PORT,delete
1641790811.120724,202.152.169.82,PORT_48547,HAS_PORT,delete
1641790811.120724,167.120.47.96,202.152.169.82,DEPENDS_ON,delete
1641790811.122509,203.65.17.188,PORT_23,HAS_PORT,add
1641790811.122509,SERVICE_TELNET,203.65.17.188,INSTALLED_AT,add
1641790811.122509,147.55.82.212,203.65.17.188,DEPENDS_ON,add
1641790811.122509,147.55.82.212,PORT_60947,HAS_PORT,add
1641790811.122997,157.36.174.235,163.21.62.29,DEPENDS_ON,add
1641790811.122997,157.36.174.235,PORT_61953,HAS_PORT,add
1641790811.122997,163.21.62.29,PORT_8091,HAS_PORT,add
1641790811.124217,167.120.47.96,202.152.173.101,DEPENDS_ON,delete
1641790811.124217,167.120.47.96,PORT_54168,HAS_PORT,delete
1641790811.124217,202.152.173.101,PORT_48547,HAS_PORT,delete
1641790811.124272,91.197.168.159,PORT_443,HAS_PORT,add
1641790811.124272,163.21.35.183,PORT_52435,HAS_PORT,add
1641790811.124272,91.197.168.159,163.21.35.183,DEPENDS_ON,add
1641790811.124509,203.65.56.197,PORT_37009,HAS_PORT,add
1641790811.124509,89.231.75.227,PORT_48274,HAS_PORT,add
1641790811.124509,89.231.75.227,203.65.56.197,DEPENDS_ON,add
1641790811.12547,163.21.221.34,PORT_60944,HAS_PORT,add
1641790811.12547,104.11.85.189,163.21.221.34,DEPENDS_ON,add
1641790811.12547,104.11.85.189,PORT_443,HAS_PORT,add
1641790811.126735,163.21.35.183,PORT_52435,HAS_PORT,add
1641790811.126735,91.197.168.159,PORT_443,HAS_PORT,add
1641790811.126735,91.197.168.159,163.21.35.183,DEPENDS_ON,add
1641790811.12675,91.197.168.159,163.21.35.183,DEPENDS_ON,add
1641790811.12675,91.197.168.159,PORT_443,HAS_PORT,add
1641790811.12675,163.21.35.183,PORT_52435,HAS_PORT,add
1641790811.128088,203.65.65.177,PORT_21022,HAS_PORT,add
1641790811.128088,178.130.234.135,PORT_59029,HAS_PORT,add
1641790811.128088,178.130.234.135,203.65.65.177,DEPENDS_ON,add
1641790811.129355,163.21.107.105,PORT_4383,HAS_PORT,add
1641790811.129355,89.231.77.53,PORT_39436,HAS_PORT,add
1641790811.129355,89.231.77.53,163.21.107.105,DEPENDS_ON,add
1641790811.129952,133.250.86.104,PORT_37009,HAS_PORT,add
1641790811.129952,89.231.75.227,PORT_38184,HAS_PORT,add
1641790811.129952,89.231.75.227,133.250.86.104,DEPENDS_ON,add
1641790811.129987,147.203.224.22,133.118.190.219,DEPENDS_ON,add
1641790811.129987,133.118.190.219,PORT_1900,HAS_PORT,add
1641790811.129987,147.203.224.22,PORT_50574,HAS_PORT,add
1641790811.132381,167.105.118.4,PORT_57232,HAS_PORT,add
1641790811.132381,167.105.118.4,202.152.168.210,DEPENDS_ON,add
1641790811.132381,202.152.168.210,PORT_9218,HAS_PORT,add
1641790811.134903,163.21.35.183,91.197.168.159,DEPENDS_ON,add
1641790811.134903,163.21.35.183,PORT_52435,HAS_PORT,add
1641790811.134903,91.197.168.159,PORT_443,HAS_PORT,add
1641790811.138906,163.21.35.183,PORT_52435,HAS_PORT,add
1641790811.138906,163.21.35.183,91.197.168.159,DEPENDS_ON,add
1641790811.138906,91.197.168.159,PORT_443,HAS_PORT,add
1641790811.141002,80.209.130.113,PORT_34117,HAS_PORT,add
1641790811.141002,80.209.130.113,133.118.158.122,DEPENDS_ON,add
1641790811.141002,133.118.158.122,PORT_5481,HAS_PORT,add
1641790811.142064,167.249.133.165,PORT_9469,HAS_PORT,add
1641790811.142064,167.249.133.165,133.118.223.235,DEPENDS_ON,add
1641790811.142064,133.118.223.235,PORT_12408,HAS_PORT,add
1641790811.144803,43.125.249.90,PORT_18113,HAS_PORT,add
1641790811.144803,43.125.249.90,163.21.169.186,DEPENDS_ON,add
1641790811.144803,163.21.169.186,PORT_12134,HAS_PORT,add
1641790811.148114,34.25.108.225,PORT_55236,HAS_PORT,add
1641790811.148114,133.240.144.218,34.25.108.225,DEPENDS_ON,add
1641790811.148114,133.240.144.218,PORT_443,HAS_PORT,add
1641790811.149171,49.189.149.103,202.152.168.146,DEPENDS_ON,add
1641790811.149171,202.152.168.146,PORT_28458,HAS_PORT,add
1641790811.149171,49.189.149.103,PORT_56893,HAS_PORT,add
1641790811.151324,133.118.68.144,PORT_5481,HAS_PORT,add
1641790811.151324,80.209.130.113,133.118.68.144,DEPENDS_ON,add
1641790811.151324,80.209.130.113,PORT_57022,HAS_PORT,add
1641790811.151829,202.152.168.156,PORT_2015,HAS_PORT,delete
1641790811.151829,68.72.147.251,202.152.168.156,DEPENDS_ON,delete
1641790811.151829,68.72.147.251,PORT_48454,HAS_PORT,delete
1641790811.152272,133.250.187.217,PORT_5061,HAS_PORT,add
1641790811.152272,45.121.111.226,PORT_48077,HAS_PORT,add
1641790811.152272,45.121.111.226,133.250.187.217,DEPENDS_ON,add
1641790811.15334,38.94.195.234,PORT_80,HAS_PORT,delete
1641790811.15334,163.21.209.2,PORT_55431,HAS_PORT,delete
1641790811.15334,38.94.195.234,163.21.209.2,DEPENDS_ON,delete
1641790811.15934,133.118.251.230,PORT_6379,HAS_PORT,add
1641790811.15934,193.188.189.66,PORT_39605,HAS_PORT,add
1641790811.15934,193.188.189.66,133.118.251.230,DEPENDS_ON,add
1641790811.159411,133.240.145.46,54.193.155.232,DEPENDS_ON,add
1641790811.159411,133.240.145.46,PORT_62473,HAS_PORT,add
1641790811.159411,54.193.155.232,PORT_443,HAS_PORT,add
1641790811.160096,133.118.94.199,PORT_2222,HAS_PORT,add
1641790811.160096,161.195.243.79,133.118.94.199,DEPENDS_ON,add
1641790811.160096,161.195.243.79,PORT_36368,HAS_PORT,add
1641790811.161285,163.21.209.2,38.94.195.234,DEPENDS_ON,add
1641790811.161285,38.94.195.234,PORT_80,HAS_PORT,add
1641790811.161285,163.21.209.2,PORT_55431,HAS_PORT,add
1641790811.161635,133.118.17.175,PORT_12108,HAS_PORT,add
1641790811.161635,170.41.64.138,PORT_19293,HAS_PORT,add
1641790811.161635,170.41.64.138,133.118.17.175,DEPENDS_ON,add
1641790811.162198,133.118.156.61,PORT_2558,HAS_PORT,add
1641790811.162198,185.137.241.241,PORT_26200,HAS_PORT,add
1641790811.162198,185.137.241.241,133.118.156.61,DEPENDS_ON,add
1641790811.162915,103.205.67.18,133.118.141.102,DEPENDS_ON,add
1641790811.162915,133.118.141.102,PORT_5555,HAS_PORT,add
1641790811.162915,103.205.67.18,PORT_45574,HAS_PORT,add
1641790811.170998,167.105.111.249,PORT_33838,HAS_PORT,add
1641790811.170998,167.105.111.249,202.152.173.97,DEPENDS_ON,add
1641790811.170998,202.152.173.97,PORT_18691,HAS_PORT,add
1641790811.171113,167.105.111.249,PORT_33838,HAS_PORT,add
1641790811.171113,167.105.111.249,202.152.173.97,DEPENDS_ON,add
1641790811.171113,202.152.173.97,PORT_18691,HAS_PORT,add
1641790811.171248,167.105.118.38,203.65.85.98,DEPENDS_ON,add
1641790811.171248,203.65.85.98,PORT_88,HAS_PORT,add
1641790811.171248,167.105.118.38,PORT_10660,HAS_PORT,add
1641790811.171324,163.21.45.75,PORT_37009,HAS_PORT,add
1641790811.171324,89.231.75.227,PORT_36940,HAS_PORT,add
1641790811.171324,89.231.75.227,163.21.45.75,DEPENDS_ON,add
1641790811.172835,SERVICE_TELNET,163.21.46.111,INSTALLED_AT,add
1641790811.172835,163.21.46.111,PORT_23,HAS_PORT,add
1641790811.172835,187.224.64.254,163.21.46.111,DEPENDS_ON,add
1641790811.172835,187.224.64.254,PORT_31969,HAS_PORT,add
1641790811.174974,157.161.120.46,15.189.167.253,DEPENDS_ON,add
1641790811.174974,157.161.120.46,PORT_53,HAS_PORT,add
1641790811.174974,15.189.167.253,PORT_47496,HAS_PORT,add
1641790811.17614,15.189.167.253,PORT_60787,HAS_PORT,add
1641790811.17614,157.161.120.46,15.189.167.253,DEPENDS_ON,add
1641790811.17614,157.161.120.46,PORT_53,HAS_PORT,add
1641790811.179098,80.209.130.113,PORT_48943,HAS_PORT,add
1641790811.179098,133.118.187.175,PORT_5481,HAS_PORT,add
1641790811.179098,80.209.130.113,133.118.187.175,DEPENDS_ON,add
1641790811.180215,203.65.107.69,PORT_2222,HAS_PORT,add
1641790811.180215,111.219.207.45,203.65.107.69,DEPENDS_ON,add
1641790811.180215,111.219.207.45,PORT_39935,HAS_PORT,add
1641790811.180623,112.13.233.59,202.44.252.139,DEPENDS_ON,add
1641790811.180623,112.13.233.59,PORT_56797,HAS_PORT,add
1641790811.180623,202.44.252.139,PORT_1433,HAS_PORT,add
1641790811.182167,94.249.205.177,133.118.104.35,DEPENDS_ON,add
1641790811.182167,94.249.205.177,PORT_14562,HAS_PORT,add
1641790811.182167,133.118.104.35,PORT_18245,HAS_PORT,add
1641790811.18601,162.142.130.212,PORT_49178,HAS_PORT,add
1641790811.18601,162.142.130.212,202.152.169.124,DEPENDS_ON,add
1641790811.18601,202.152.169.124,PORT_21231,HAS_PORT,add
1641790811.18603,18.162.221.100,PORT_443,HAS_PORT,add
1641790811.18603,163.21.144.214,PORT_41828,HAS_PORT,add
1641790811.18603,163.21.144.214,18.162.221.100,DEPENDS_ON,add
1641790811.189223,163.21.144.214,PORT_41828,HAS_PORT,add
1641790811.189223,18.162.221.100,PORT_443,HAS_PORT,add
1641790811.189223,18.162.221.100,163.21.144.214,DEPENDS_ON,add
1641790811.189473,95.35.231.30,PORT_52709,HAS_PORT,add
1641790811.189473,95.35.231.30,133.118.210.115,DEPENDS_ON,add
1641790811.189473,133.118.210.115,PORT_23,HAS_PORT,add
1641790811.190972,133.250.136.107,PORT_6130,HAS_PORT,add
1641790811.190972,185.167.87.79,PORT_58169,HAS_PORT,add
1641790811.190972,185.167.87.79,133.250.136.107,DEPENDS_ON,add
1641790811.196953,18.162.221.100,PORT_443,HAS_PORT,add
1641790811.196953,163.21.144.214,18.162.221.100,DEPENDS_ON,add
1641790811.196953,163.21.144.214,PORT_41828,HAS_PORT,add
1641790811.198269,157.161.100.77,PORT_63370,HAS_PORT,add
1641790811.198269,157.161.100.77,195.91.178.152,DEPENDS_ON,add
1641790811.198269,195.91.178.152,PORT_9993,HAS_PORT,add
1641790811.198309,157.161.100.77,PORT_45424,HAS_PORT,add
1641790811.198309,157.161.100.77,195.91.178.152,DEPENDS_ON,add
1641790811.198309,195.91.178.152,PORT_9993,HAS_PORT,add
1641790811.19831,157.161.100.77,195.91.178.152,DEPENDS_ON,add
1641790811.19831,195.91.178.152,PORT_9993,HAS_PORT,add
1641790811.19831,157.161.100.77,PORT_63447,HAS_PORT,add
1641790811.199351,121.178.231.111,202.44.243.75,DEPENDS_ON,add
1641790811.199351,202.44.243.75,PORT_8088,HAS_PORT,add
1641790811.199351,121.178.231.111,PORT_34635,HAS_PORT,add
1641790811.200394,87.61.122.35,133.118.172.27,DEPENDS_ON,add
1641790811.200805,133.118.142.252,PORT_5481,HAS_PORT,add
1641790811.200805,80.209.130.113,133.118.142.252,DEPENDS_ON,add
1641790811.200805,80.209.130.113,PORT_45451,HAS_PORT,add
1641790811.2015,133.118.156.205,PORT_16993,HAS_PORT,add
1641790811.2015,167.249.133.202,133.118.156.205,DEPENDS_ON,add
1641790811.2015,167.249.133.202,PORT_45494,HAS_PORT,add
1641790811.204123,SERVICE_HTTP,202.44.198.148,INSTALLED_AT,add
1641790811.204123,149.126.215.232,PORT_57386,HAS_PORT,add
1641790811.204123,149.126.215.232,202.44.198.148,DEPENDS_ON,add
1641790811.204123,202.44.198.148,PORT_80,HAS_PORT,add
1641790811.204212,167.105.118.83,163.21.20.14,DEPENDS_ON,add
1641790811.204212,163.21.20.14,PORT_8222,HAS_PORT,add
1641790811.204212,167.105.118.83,PORT_36558,HAS_PORT,add
1641790811.205196,42.60.126.198,163.21.141.189,DEPENDS_ON,add
1641790811.205196,42.60.126.198,PORT_49511,HAS_PORT,add
1641790811.205196,163.21.141.189,PORT_2376,HAS_PORT,add
1641790811.205692,94.249.205.177,133.118.230.235,DEPENDS_ON,add
1641790811.205692,94.249.205.177,PORT_24563,HAS_PORT,add
1641790811.205692,133.118.230.235,PORT_27017,HAS_PORT,add
1641790811.21115,157.161.194.223,165.153.250.20,DEPENDS_ON,add
1641790811.213773,193.102.177.45,133.250.155.179,DEPENDS_ON,add
1641790811.213773,133.250.155.179,PORT_2332,HAS_PORT,add
1641790811.213773,193.102.177.45,PORT_18539,HAS_PORT,add
1641790811.217908,167.105.111.193,PORT_12219,HAS_PORT,add
1641790811.217908,133.250.180.69,PORT_56502,HAS_PORT,add
1641790811.217908,167.105.111.193,133.250.180.69,DEPENDS_ON,add
1641790811.220457,68.72.202.33,PORT_61953,HAS_PORT,add
1641790811.220457,202.44.199.126,PORT_10001,HAS_PORT,add
1641790811.220457,68.72.202.33,202.44.199.126,DEPENDS_ON,add
1641790811.221702,167.105.118.69,PORT_43135,HAS_PORT,add
1641790811.221702,133.118.103.33,PORT_10081,HAS_PORT,add
1641790811.221702,167.105.118.69,133.118.103.33,DEPENDS_ON,add
1641790811.232227,45.121.111.226,PORT_48077,HAS_PORT,add
1641790811.232227,45.121.111.226,163.21.101.95,DEPENDS_ON,add
1641790811.232227,163.21.101.95,PORT_5061,HAS_PORT,add
1641790811.235571,141.225.9.232,PORT_35780,HAS_PORT,add
1641790811.235571,133.250.189.33,PORT_22,HAS_PORT,add
1641790811.235571,SERVICE_SSH,133.250.189.33,INSTALLED_AT,add
1641790811.235571,141.225.9.232,133.250.189.33,DEPENDS_ON,add
1641790811.236069,141.225.9.232,163.21.51.203,DEPENDS_ON,add
1641790811.236069,141.225.9.232,PORT_34883,HAS_PORT,add
1641790811.236069,163.21.51.203,PORT_22,HAS_PORT,add
1641790811.236069,SERVICE_SSH,163.21.51.203,INSTALLED_AT,add
1641790811.237806,71.163.215.189,203.65.121.150,DEPENDS_ON,add
1641790811.237806,71.163.215.189,PORT_80,HAS_PORT,add
1641790811.237806,203.65.121.150,PORT_53,HAS_PORT,add
1641790811.244302,168.8.27.165,203.65.83.117,DEPENDS_ON,add
1641790811.244302,203.65.83.117,PORT_8823,HAS_PORT,add
1641790811.244302,168.8.27.165,PORT_443,HAS_PORT,add
1641790811.245056,203.65.121.150,PORT_53,HAS_PORT,add
1641790811.245056,71.163.215.189,PORT_80,HAS_PORT,add
1641790811.245056,203.65.121.150,71.163.215.189,DEPENDS_ON,add
1641790811.251409,133.118.199.35,PORT_17185,HAS_PORT,add
1641790811.251409,91.134.186.171,PORT_5497,HAS_PORT,add
1641790811.251409,91.134.186.171,133.118.199.35,DEPENDS_ON,add
1641790811.252761,164.122.202.246,163.21.247.114,DEPENDS_ON,add
1641790811.252761,164.122.202.246,PORT_44708,HAS_PORT,add
1641790811.252761,163.21.247.114,PORT_5023,HAS_PORT,add
1641790811.253429,159.141.95.118,163.21.190.235,DEPENDS_ON,add
1641790811.253495,159.141.95.118,163.21.19.253,DEPENDS_ON,add
1641790811.253504,159.141.95.118,133.250.73.49,DEPENDS_ON,add
1641790811.253524,159.141.95.118,133.250.72.177,DEPENDS_ON,add
1641790811.25438,133.250.73.49,159.141.95.118,DEPENDS_ON,add
1641790811.254459,133.250.72.177,159.141.95.118,DEPENDS_ON,add
1641790811.254592,159.141.95.118,203.65.113.32,DEPENDS_ON,add
